file_name,label
mnist_image_0457.png,3
mnist_image_0458.png,2
mnist_image_0459.png,7
mnist_image_0460.png,6
mnist_image_0461.png,1
mnist_image_0462.png,5
mnist_image_0463.png,8
mnist_image_0464.png,0
mnist_image_0465.png,2
mnist_image_0466.png,5
mnist_image_0467.png,4
mnist_image_0468.png,7
mnist_image_0469.png,0
mnist_image_0470.png,4
mnist_image_0471.png,1
mnist_image_0472.png,5
mnist_image_0473.png,6
mnist_image_0474.png,0
mnist_image_0475.png,7
mnist_image_0476.png,7
mnist_image_0477.png,8
mnist_image_0478.png,0
mnist_image_0479.png,9
mnist_image_0480.png,2
mnist_image_0481.png,0
mnist_image_0482.png,0
mnist_image_0483.png,5
mnist_image_0484.png,7
mnist_image_0485.png,4
mnist_image_0486.png,5
mnist_image_0487.png,3
mnist_image_0488.png,2
mnist_image_0489.png,8
mnist_image_0490.png,7
mnist_image_0491.png,2
mnist_image_0492.png,1
mnist_image_0493.png,8
mnist_image_0494.png,3
mnist_image_0495.png,2
mnist_image_0496.png,9
mnist_image_0497.png,9
mnist_image_0498.png,3
mnist_image_0499.png,9
mnist_image_0500.png,4
mnist_image_0501.png,8
mnist_image_0502.png,6
mnist_image_0503.png,2
mnist_image_0504.png,3
mnist_image_0505.png,9
mnist_image_0506.png,6
mnist_image_0507.png,3
mnist_image_0508.png,7
mnist_image_0509.png,4
mnist_image_0510.png,7
mnist_image_0511.png,8
mnist_image_0512.png,4
mnist_image_0513.png,3
mnist_image_0514.png,6
mnist_image_0515.png,5
mnist_image_0516.png,5
mnist_image_0517.png,5
mnist_image_0518.png,1
mnist_image_0519.png,6
mnist_image_0520.png,7
mnist_image_0521.png,7
mnist_image_0522.png,7
mnist_image_0523.png,7
mnist_image_0524.png,1
mnist_image_0525.png,2
mnist_image_0526.png,3
mnist_image_0527.png,0
mnist_image_0528.png,4
mnist_image_0529.png,7
mnist_image_0530.png,0
mnist_image_0531.png,4
mnist_image_0532.png,7
mnist_image_0533.png,6
mnist_image_0534.png,5
mnist_image_0535.png,2
mnist_image_0536.png,9
mnist_image_0537.png,4
mnist_image_0538.png,0
mnist_image_0539.png,6
mnist_image_0540.png,1
mnist_image_0541.png,0
mnist_image_0542.png,8
mnist_image_0543.png,1
mnist_image_0544.png,1
mnist_image_0545.png,1
mnist_image_0546.png,3
mnist_image_0547.png,9
mnist_image_0548.png,0
mnist_image_0549.png,4
mnist_image_0550.png,8
mnist_image_0551.png,0
mnist_image_0552.png,3
mnist_image_0553.png,1
mnist_image_0554.png,6
mnist_image_0555.png,4
mnist_image_0556.png,2
mnist_image_0557.png,5
mnist_image_0558.png,1
mnist_image_0559.png,7
mnist_image_0560.png,3
mnist_image_0561.png,6
mnist_image_0562.png,8
mnist_image_0563.png,9
mnist_image_0564.png,8
mnist_image_0565.png,8
mnist_image_0566.png,8
mnist_image_0567.png,4
mnist_image_0568.png,5
mnist_image_0569.png,4
mnist_image_0570.png,5
mnist_image_0571.png,8
mnist_image_0572.png,7
mnist_image_0573.png,1
mnist_image_0574.png,6
mnist_image_0575.png,8
mnist_image_0576.png,3
mnist_image_0577.png,2
mnist_image_0578.png,1
mnist_image_0579.png,2
mnist_image_0580.png,6
mnist_image_0581.png,9
mnist_image_0582.png,8
mnist_image_0583.png,9
mnist_image_0584.png,6
mnist_image_0585.png,1
mnist_image_0586.png,4
mnist_image_0587.png,9
mnist_image_0588.png,9
mnist_image_0589.png,9
mnist_image_0590.png,8
mnist_image_0591.png,8
mnist_image_0592.png,3
mnist_image_0593.png,2
mnist_image_0594.png,8
mnist_image_0595.png,4
mnist_image_0596.png,1
mnist_image_0597.png,4
mnist_image_0598.png,3
mnist_image_0599.png,9
mnist_image_0600.png,3
mnist_image_0601.png,3
mnist_image_0602.png,8
mnist_image_0603.png,1
mnist_image_0604.png,6
mnist_image_0605.png,3
mnist_image_0606.png,4
mnist_image_0607.png,9
mnist_image_0608.png,9
mnist_image_0609.png,1
mnist_image_0610.png,2
mnist_image_0611.png,7
mnist_image_0612.png,2
mnist_image_0613.png,5
mnist_image_0614.png,5
mnist_image_0615.png,9
mnist_image_0616.png,5
mnist_image_0617.png,1
mnist_image_0618.png,1
mnist_image_0619.png,4
mnist_image_0620.png,1
mnist_image_0621.png,5
mnist_image_0622.png,6
mnist_image_0623.png,7
mnist_image_0624.png,4
mnist_image_0625.png,9
mnist_image_0626.png,3
mnist_image_0627.png,0
mnist_image_0628.png,3
mnist_image_0629.png,0
mnist_image_0630.png,6
mnist_image_0631.png,2
mnist_image_0632.png,0
mnist_image_0633.png,5
mnist_image_0634.png,6
mnist_image_0635.png,5
mnist_image_0636.png,9
mnist_image_0637.png,1
mnist_image_0638.png,7
mnist_image_0639.png,4
mnist_image_0640.png,3
mnist_image_0641.png,2
mnist_image_0642.png,3
mnist_image_0643.png,3
mnist_image_0644.png,5
mnist_image_0645.png,2
mnist_image_0646.png,7
mnist_image_0647.png,3
mnist_image_0648.png,1
mnist_image_0649.png,3
mnist_image_0650.png,8
mnist_image_0651.png,0
mnist_image_0652.png,9
mnist_image_0653.png,8
mnist_image_0654.png,6
mnist_image_0655.png,9
mnist_image_0656.png,3
mnist_image_0657.png,5
mnist_image_0658.png,0
mnist_image_0659.png,7
mnist_image_0660.png,7
mnist_image_0661.png,2
mnist_image_0662.png,0
mnist_image_0663.png,3
mnist_image_0664.png,4
mnist_image_0665.png,2
mnist_image_0666.png,9
mnist_image_0667.png,6
mnist_image_0668.png,5
mnist_image_0669.png,1
mnist_image_0670.png,3
mnist_image_0671.png,8
mnist_image_0672.png,8
mnist_image_0673.png,0
mnist_image_0674.png,2
mnist_image_0675.png,7
mnist_image_0676.png,0
mnist_image_0677.png,0
mnist_image_0678.png,5
mnist_image_0679.png,9
mnist_image_0680.png,6
mnist_image_0681.png,3
mnist_image_0682.png,4
mnist_image_0683.png,2
mnist_image_0684.png,7
mnist_image_0685.png,2
mnist_image_0686.png,8
mnist_image_0687.png,4
mnist_image_0688.png,8
mnist_image_0689.png,4
mnist_image_0690.png,3
mnist_image_0691.png,1
mnist_image_0692.png,0
mnist_image_0693.png,3
mnist_image_0694.png,9
mnist_image_0695.png,2
mnist_image_0696.png,3
mnist_image_0697.png,1
mnist_image_0698.png,3
mnist_image_0699.png,5
mnist_image_0700.png,9
mnist_image_0701.png,4
mnist_image_0702.png,2
mnist_image_0703.png,3
mnist_image_0704.png,3
mnist_image_0705.png,8
mnist_image_0706.png,6
mnist_image_0707.png,2
mnist_image_0708.png,1
mnist_image_0709.png,9
mnist_image_0710.png,5
mnist_image_0711.png,0
mnist_image_0712.png,3
mnist_image_0713.png,6
mnist_image_0714.png,7
mnist_image_0715.png,3
mnist_image_0716.png,9
mnist_image_0717.png,0
mnist_image_0718.png,6
mnist_image_0719.png,7
mnist_image_0720.png,9
mnist_image_0721.png,5
mnist_image_0722.png,1
mnist_image_0723.png,9
mnist_image_0724.png,2
mnist_image_0725.png,6
mnist_image_0726.png,3
mnist_image_0727.png,5
mnist_image_0728.png,2
mnist_image_0729.png,9
mnist_image_0730.png,9
mnist_image_0731.png,8
mnist_image_0732.png,4
mnist_image_0733.png,9
mnist_image_0734.png,3
mnist_image_0735.png,1
mnist_image_0736.png,5
mnist_image_0737.png,1
mnist_image_0738.png,5
mnist_image_0739.png,5
mnist_image_0740.png,0
mnist_image_0741.png,6
mnist_image_0742.png,8
mnist_image_0743.png,0
mnist_image_0744.png,7
mnist_image_0745.png,3
mnist_image_0746.png,3
mnist_image_0747.png,6
mnist_image_0748.png,6
mnist_image_0749.png,3
mnist_image_0750.png,2
mnist_image_0751.png,9
mnist_image_0752.png,9
mnist_image_0753.png,2
mnist_image_0754.png,8
mnist_image_0755.png,6
mnist_image_0756.png,2
mnist_image_0757.png,7
mnist_image_0758.png,9
mnist_image_0759.png,5
mnist_image_0760.png,9
mnist_image_0761.png,3
mnist_image_0762.png,2
mnist_image_0763.png,7
mnist_image_0764.png,5
mnist_image_0765.png,0
mnist_image_0766.png,0
mnist_image_0767.png,2
mnist_image_0768.png,8
mnist_image_0769.png,4
mnist_image_0770.png,6
mnist_image_0771.png,0
mnist_image_0772.png,3
mnist_image_0773.png,8
mnist_image_0774.png,7
mnist_image_0775.png,1
mnist_image_0776.png,1
mnist_image_0777.png,7
mnist_image_0778.png,9
mnist_image_0779.png,6
mnist_image_0780.png,0
mnist_image_0781.png,7
mnist_image_0782.png,7
mnist_image_0783.png,6
mnist_image_0784.png,2
mnist_image_0785.png,7
mnist_image_0786.png,5
mnist_image_0787.png,8
mnist_image_0788.png,3
mnist_image_0789.png,3
mnist_image_0790.png,7
mnist_image_0791.png,8
mnist_image_0792.png,4
mnist_image_0793.png,6
mnist_image_0794.png,9
mnist_image_0795.png,4
mnist_image_0796.png,3
mnist_image_0797.png,2
mnist_image_0798.png,0
mnist_image_0799.png,9
mnist_image_0800.png,8
mnist_image_0801.png,1
mnist_image_0802.png,0
mnist_image_0803.png,6
mnist_image_0804.png,3
mnist_image_0805.png,9
mnist_image_0806.png,0
mnist_image_0807.png,8
mnist_image_0808.png,8
mnist_image_0809.png,8
mnist_image_0810.png,1
mnist_image_0811.png,9
mnist_image_0812.png,6
mnist_image_0813.png,1
mnist_image_0814.png,5
mnist_image_0815.png,2
mnist_image_0816.png,3
mnist_image_0817.png,4
mnist_image_0818.png,2
mnist_image_0819.png,5
mnist_image_0820.png,9
mnist_image_0821.png,1
mnist_image_0822.png,0
mnist_image_0823.png,4
mnist_image_0824.png,7
mnist_image_0825.png,5
mnist_image_0826.png,6
mnist_image_0827.png,2
mnist_image_0828.png,9
mnist_image_0829.png,3
mnist_image_0830.png,8
mnist_image_0831.png,6
mnist_image_0832.png,8
mnist_image_0833.png,6
mnist_image_0834.png,4
mnist_image_0835.png,1
mnist_image_0836.png,4
mnist_image_0837.png,9
mnist_image_0838.png,6
mnist_image_0839.png,1
mnist_image_0840.png,3
mnist_image_0841.png,3
mnist_image_0842.png,4
mnist_image_0843.png,7
mnist_image_0844.png,2
mnist_image_0845.png,1
mnist_image_0846.png,4
mnist_image_0847.png,6
mnist_image_0848.png,0
mnist_image_0849.png,0
mnist_image_0850.png,3
mnist_image_0851.png,7
mnist_image_0852.png,8
mnist_image_0853.png,7
mnist_image_0854.png,5
mnist_image_0855.png,5
mnist_image_0856.png,7
mnist_image_0857.png,8
mnist_image_0858.png,3
mnist_image_0859.png,0
mnist_image_0860.png,7
mnist_image_0861.png,7
mnist_image_0862.png,1
mnist_image_0863.png,5
mnist_image_0864.png,4
mnist_image_0865.png,2
mnist_image_0866.png,5
mnist_image_0867.png,6
mnist_image_0868.png,2
mnist_image_0869.png,0
mnist_image_0870.png,6
mnist_image_0871.png,2
mnist_image_0872.png,6
mnist_image_0873.png,2
mnist_image_0874.png,0
mnist_image_0875.png,1
mnist_image_0876.png,7
mnist_image_0877.png,5
mnist_image_0878.png,8
mnist_image_0879.png,7
mnist_image_0880.png,6
mnist_image_0881.png,2
mnist_image_0882.png,7
mnist_image_0883.png,2
mnist_image_0884.png,7
mnist_image_0885.png,4
mnist_image_0886.png,8
mnist_image_0887.png,4
mnist_image_0888.png,1
mnist_image_0889.png,2
mnist_image_0890.png,8
mnist_image_0891.png,4
mnist_image_0892.png,5
mnist_image_0893.png,4
mnist_image_0894.png,7
mnist_image_0895.png,7
mnist_image_0896.png,3
mnist_image_0897.png,5
mnist_image_0898.png,9
mnist_image_0899.png,4
mnist_image_0900.png,1
mnist_image_0901.png,9
mnist_image_0902.png,3
mnist_image_0903.png,9
mnist_image_0904.png,5
mnist_image_0905.png,1
mnist_image_0906.png,0
mnist_image_0907.png,3
mnist_image_0908.png,3
mnist_image_0909.png,3
mnist_image_0910.png,1
mnist_image_0911.png,3
mnist_image_0912.png,2
mnist_image_0913.png,9
mnist_image_0914.png,2
mnist_image_0915.png,1
mnist_image_0916.png,0
mnist_image_0917.png,6
mnist_image_0918.png,2
mnist_image_0919.png,3
mnist_image_0920.png,8
mnist_image_0921.png,9
mnist_image_0922.png,9
mnist_image_0923.png,6
mnist_image_0924.png,0
mnist_image_0925.png,2
mnist_image_0926.png,7
mnist_image_0927.png,4
mnist_image_0928.png,9
mnist_image_0929.png,8
mnist_image_0930.png,0
mnist_image_0931.png,4
mnist_image_0932.png,7
mnist_image_0933.png,8
mnist_image_0934.png,0
mnist_image_0935.png,5
mnist_image_0936.png,9
mnist_image_0937.png,9
mnist_image_0938.png,9
mnist_image_0939.png,3
mnist_image_0940.png,8
mnist_image_0941.png,8
mnist_image_0942.png,4
mnist_image_0943.png,7
mnist_image_0944.png,7
mnist_image_0945.png,9
mnist_image_0946.png,6
mnist_image_0947.png,9
mnist_image_0948.png,8
mnist_image_0949.png,4
mnist_image_0950.png,9
mnist_image_0951.png,6
mnist_image_0952.png,7
mnist_image_0953.png,8
mnist_image_0954.png,5
mnist_image_0955.png,8
mnist_image_0956.png,0
mnist_image_0957.png,9
mnist_image_0958.png,1
mnist_image_0959.png,9
mnist_image_0960.png,4
mnist_image_0961.png,8
mnist_image_0962.png,7
mnist_image_0963.png,2
mnist_image_0964.png,5
mnist_image_0965.png,4
mnist_image_0966.png,7
mnist_image_0967.png,7
mnist_image_0968.png,7
mnist_image_0969.png,0
mnist_image_0970.png,3
mnist_image_0971.png,8
mnist_image_0972.png,1
mnist_image_0973.png,2
mnist_image_0974.png,5
mnist_image_0975.png,7
mnist_image_0976.png,3
mnist_image_0977.png,4
mnist_image_0978.png,5
mnist_image_0979.png,7
mnist_image_0980.png,6
mnist_image_0981.png,9
mnist_image_0982.png,9
mnist_image_0983.png,1
mnist_image_0984.png,0
mnist_image_0985.png,6
mnist_image_0986.png,7
mnist_image_0987.png,1
mnist_image_0988.png,8
mnist_image_0989.png,2
mnist_image_0990.png,2
mnist_image_0991.png,1
mnist_image_0992.png,2
mnist_image_0993.png,9
mnist_image_0994.png,0
mnist_image_0995.png,5
mnist_image_0996.png,6
mnist_image_0997.png,8
mnist_image_0998.png,1
mnist_image_0999.png,5
mnist_image_1000.png,6
mnist_image_1001.png,2
mnist_image_1002.png,3
mnist_image_1003.png,7
mnist_image_1004.png,9
mnist_image_1005.png,5
mnist_image_1006.png,3
mnist_image_1007.png,9
mnist_image_1008.png,6
mnist_image_1009.png,0
mnist_image_1010.png,1
mnist_image_1011.png,7
mnist_image_1012.png,5
mnist_image_1013.png,5
mnist_image_1014.png,3
mnist_image_1015.png,0
mnist_image_1016.png,0
mnist_image_1017.png,9
mnist_image_1018.png,6
mnist_image_1019.png,7
mnist_image_1020.png,1
mnist_image_1021.png,6
mnist_image_1022.png,6
mnist_image_1023.png,8
mnist_image_1024.png,3
mnist_image_1025.png,4
mnist_image_1026.png,1
mnist_image_1027.png,9
mnist_image_1028.png,5
mnist_image_1029.png,7
mnist_image_1030.png,5
mnist_image_1031.png,7
mnist_image_1032.png,5
mnist_image_1033.png,8
mnist_image_1034.png,8
mnist_image_1035.png,9
mnist_image_1036.png,4
mnist_image_1037.png,1
mnist_image_1038.png,7
mnist_image_1039.png,8
mnist_image_1040.png,9
mnist_image_1041.png,3
mnist_image_1042.png,1
mnist_image_1043.png,4
mnist_image_1044.png,6
mnist_image_1045.png,7
mnist_image_1046.png,0
mnist_image_1047.png,7
mnist_image_1048.png,9
mnist_image_1049.png,4
mnist_image_1050.png,9
mnist_image_1051.png,5
mnist_image_1052.png,9
mnist_image_1053.png,9
mnist_image_1054.png,7
mnist_image_1055.png,0
mnist_image_1056.png,5
mnist_image_1057.png,3
mnist_image_1058.png,3
mnist_image_1059.png,3
mnist_image_1060.png,1
mnist_image_1061.png,9
mnist_image_1062.png,1
mnist_image_1063.png,4
mnist_image_1064.png,2
mnist_image_1065.png,9
mnist_image_1066.png,0
mnist_image_1067.png,5
mnist_image_1068.png,6
mnist_image_1069.png,8
mnist_image_1070.png,1
mnist_image_1071.png,0
mnist_image_1072.png,9
mnist_image_1073.png,4
mnist_image_1074.png,9
mnist_image_1075.png,1
